"id","code","reconcile","type","user_type/id","name","sat_group_id/id","nature","parent_id/id"
"__export__.account_account_1022","2160003000","False","Regular","account.data_account_type_payable","Retenciones ISR Arrendamiento","","","__export__.account_account_1018"
"__export__.account_account_1023","2160004000","False","Regular","account.data_account_type_payable","Retenciones ISR por servicios profesionales","","","__export__.account_account_1018"
"__export__.account_account_1024","2160005000","False","Regular","account.data_account_type_payable","ISR Retinido por dividendos","","","__export__.account_account_1018"
"__export__.account_account_1025","2160006000","False","Regular","account.data_account_type_payable","ISR retenciones por intereses","","","__export__.account_account_1018"
"__export__.account_account_1026","2160007000","False","Regular","account.data_account_type_payable","ISR retenido pagos al extranjero","","","__export__.account_account_1018"
"__export__.account_account_1027","2160010000","False","Regular","account.data_account_type_payable","Iva Retenciones","","","__export__.account_account_1018"
"__export__.account_account_1028","2160011000","False","Regular","account.data_account_type_payable","Retenciones IMSS Trabajadores","","","__export__.account_account_1018"
"__export__.account_account_1029","2160012000","False","Regular","l10n_mx.account_type_payable","Otros Impuestos Retenidos","","","__export__.account_account_1018"
"__export__.account_account_1030","217","False","View","account.data_account_type_payable","PAGOS RELIZADOS POR CUENTA DE TERCEROS","","","__export__.account_account_610"
"__export__.account_account_1032","2170001000","False","Regular","account.data_account_type_payable","Pagos realizados por cuenta de terceros","","","__export__.account_account_1030"
"__export__.account_account_1033","218","False","View","account.data_account_type_payable","OTROS PASIVOS A CORTO PLAZO","","","__export__.account_account_610"
"__export__.account_account_1036","2180001000","False","Regular","account.data_account_type_payable","Otros pasivos a corto plazo","","","__export__.account_account_1033"
"__export__.account_account_669","25","False","View","l10n_mx.account_type_view","PASIVO A LARGO PLAZO","","","__export__.account_account_609"
"__export__.account_account_670","251","False","View","l10n_mx.account_type_view","ACREEDORES DIVERSOS A LARGO PLAZO","","","__export__.account_account_669"
"__export__.account_account_672","2511001000","False","Regular","l10n_mx.account_type_other","Acreedores (Socios o accionistas a largo plazo)","","","__export__.account_account_670"
"__export__.account_account_1037"," 2511002000 ","False","Regular","account.data_account_type_payable","Acreedores Diversos a Largo Plazo Nacional","","","__export__.account_account_670"
"__export__.account_account_1038","2511003000","False","Regular","l10n_mx.account_type_payable","Acreedores Diversos a largo plazo extranjeros","","","__export__.account_account_670"
"__export__.account_account_1039","2511004000","False","Regular","account.data_account_type_payable","Acreedores Diversos a Largo Plazo Parte Relacionada","","","__export__.account_account_670"
"__export__.account_account_1041","2511006000","False","Regular","account.data_account_type_payable","Otros Acreedores Diversos a Largo Plazo","","","__export__.account_account_670"
"__export__.account_account_673","252","False","View","l10n_mx.account_type_view","CUENTAS POR PAGAR A LARGO PLAZO","","","__export__.account_account_669"
"__export__.account_account_675","2520001000","False","Regular","l10n_mx.account_type_other","Prestamos Bancarios a Largo Plazo","","","__export__.account_account_673"
"__export__.account_account_676","2520002000","False","Regular","l10n_mx.account_type_other","Prestamos Bancarios a Largo Plazo Extranjero","","","__export__.account_account_673"
"__export__.account_account_1044","2520003000","False","Regular","account.data_account_type_payable","Documentos por pagar a Largo Plazo Nacional","","","__export__.account_account_673"
"__export__.account_account_1045","2520004000","False","Regular","l10n_mx.account_type_payable","Documentos por pagar a Largo Plazo Extranjero","","","__export__.account_account_673"
"__export__.account_account_1046","2520005000","False","Regular","account.data_account_type_payable","Documentos por pagar a Largo Plazo Nacional Parte Relacionada","","","__export__.account_account_673"
"__export__.account_account_1048","252011000","False","Regular","account.data_account_type_payable","Intereses por pagar a largo plazo","","","__export__.account_account_673"
"__export__.account_account_677","256","False","View","l10n_mx.account_type_view","OTROS PASIVOS A LARGO PLAZO","","","__export__.account_account_669"
"__export__.account_account_679","2560001000","False","Regular","l10n_mx.account_type_other","Otros pasivos a Largo Plazo","","","__export__.account_account_677"
"__export__.account_account_680","259","False","View","l10n_mx.account_type_view","IMPUESTOS DIFERIDOS","","","__export__.account_account_669"
"__export__.account_account_682","2590001000","False","Regular","l10n_mx.account_type_other","ISR Diferido","","","__export__.account_account_680"
"__export__.account_account_1049","259003000","False","Regular","account.data_account_type_payable","Otros Impuestos Diferidos","","","__export__.account_account_680"
"__export__.account_account_1050","260","False","View","account.data_account_type_payable","PASIVOS DIFERIDOS","","","__export__.account_account_669"
"__export__.account_account_1052","2600001000","False","Regular","account.data_account_type_payable","Pasivos Diferidos","","","__export__.account_account_1050"
"__export__.account_account_683","3","False","View","l10n_mx.account_type_view","CAPITAL","","","__export__.account_account_516"
"__export__.account_account_684","30","False","View","l10n_mx.account_type_view","CAPITAL SOCIAL","","","__export__.account_account_683"
"__export__.account_account_685","301","False","View","l10n_mx.account_type_view","CAPITAL CONTABLE","","","__export__.account_account_684"
"__export__.account_account_1055","3010001000","False","Regular","account.conf_account_type_equity","Capital Fijo","","","__export__.account_account_685"
"__export__.account_account_1056","3010002000","False","Regular","account.conf_account_type_equity","Capital Variable","","","__export__.account_account_685"
"__export__.account_account_1057","301003000","False","Regular","account.conf_account_type_equity","Aportaciones para futuro aumento de capital","","","__export__.account_account_685"
"__export__.account_account_689","303","False","View","l10n_mx.account_type_view","RESERVA LEGAL","","","__export__.account_account_684"
"__export__.account_account_691","3030001000","False","Regular","l10n_mx.account_type_other","Reserva Legal","","","__export__.account_account_689"
"__export__.account_account_1061","304","False","View","account.conf_account_type_equity","RESULTADOS DE EJERCICIOS ANTERIORES","l10n_mx.g304","","__export__.account_account_684"
"__export__.account_account_1064","3040001000","False","Regular","account.conf_account_type_equity","Utilidades de ejercicios anteriores","l10n_mx.g304_01","","__export__.account_account_1061"
"__export__.account_account_1065","3040002000","False","Regular","account.conf_account_type_equity","Perdidas de ejercicios anteriores","","","__export__.account_account_1061"
"__export__.account_account_1066","3040003000","False","Regular","account.conf_account_type_equity","Resultado Integral de Ejercicios Anteriores","","","__export__.account_account_1061"
"__export__.account_account_1067","3040004000","False","Regular","account.conf_account_type_equity","Deficit o Remanente de Ejercicios Anteriores","","","__export__.account_account_1061"
"__export__.account_account_1068","305","False","View","account.conf_account_type_equity","RESULTADO DEL EJERCICIO","l10n_mx.g305","","__export__.account_account_684"
"__export__.account_account_1071","3050001000","False","Regular","account.conf_account_type_equity","Utilidad del Ejercicio","","","__export__.account_account_1068"
"__export__.account_account_1072","3050002000","False","Regular","account.conf_account_type_equity","Perdida del ejercicio","","","__export__.account_account_1068"
"__export__.account_account_1073","3050003000","False","Regular","account.conf_account_type_equity","Resultado Integral","","","__export__.account_account_1068"
"__export__.account_account_1074","306","False","View","account.conf_account_type_equity","OTRAS CUENTAS DE CAPITAL","l10n_mx.g306","","__export__.account_account_684"
"__export__.account_account_1076","3060001000","False","Regular","account.conf_account_type_equity","Otras cuentas de Capital","","","__export__.account_account_1074"
"__export__.account_account_716","4","False","View","l10n_mx.account_type_view","INGRESOS","l10n_mx.g400","","__export__.account_account_516"
"__export__.account_account_717","40","False","View","l10n_mx.account_type_view","INGRESOS OPERACIONALES","l10n_mx.g400","","__export__.account_account_716"
"__export__.account_account_718","401","False","View","l10n_mx.account_type_view","INGRESOS OPERACIONALES","l10n_mx.g400","","__export__.account_account_717"
"__export__.account_account_720","4010001000","False","Regular","l10n_mx.account_type_other","Ingresos Operacionales","l10n_mx.g401_01","","__export__.account_account_718"
"__export__.account_account_1652","401002000","False","Regular","account.account_type_income_view1","Ingresos por servicios","","","__export__.account_account_718"
"__export__.account_account_1102","401022000","False","Regular","account.data_account_type_income","Ingresos por Arrendamiento","l10n_mx.g401_22","","__export__.account_account_718"
"__export__.account_account_1114","4010032000","False","Regular","account.data_account_type_income","Ingresos por Intereses de Actividad propia","l10n_mx.g401_32","","__export__.account_account_718"
"__export__.account_account_1120","4010038000","False","Regular","account.data_account_type_income","Otros Ingresos Propios","l10n_mx.g401_38","","__export__.account_account_718"
"__export__.account_account_723","402","False","View","l10n_mx.account_type_view","DEVOLUCIONES, DESCUENTOS O BONIFICACIONES SOBRE INGRESOS","__export__.account_account_sat_group_1078","","__export__.account_account_718"
"__export__.account_account_1122","4020001000","False","Regular","account.account_type_income_view1","Devolucione y Descuentos sobre Ventas 16%","l10n_mx.g402_01","","__export__.account_account_723"
"__export__.account_account_1129","4020004000","False","Regular","account.account_type_income_view1","Devoluciones o Descuentos sobre Ingresos","l10n_mx.g402_04","","__export__.account_account_723"
"__export__.account_account_1130","403","False","View","account.account_type_income_view1","OTROS INGRESOS","l10n_mx.g403","","__export__.account_account_718"
"__export__.account_account_1132","4030001000","False","Regular","account.data_account_type_income","Otros Ingresos","","","__export__.account_account_1130"
"__export__.account_account_1133","4030002000","False","Regular","account.data_account_type_income","Otros Ingresos Nacionales Parte Relacionada","","","__export__.account_account_1130"
"__export__.account_account_1648","403004000","False","Regular","account.account_type_income_view1","Venta de Activo Fijo","","","__export__.account_account_1130"
"__export__.account_account_1649","403005000","False","Regular","account.account_type_income_view1","Actualizacion de contribuciones","","","__export__.account_account_1130"
"__export__.account_account_1650","403006000","False","Regular","account.account_type_income_view1","Recuperacion de Seguros","","","__export__.account_account_1130"
"__export__.account_account_1651","403007000","False","Regular","account.account_type_income_view1","Recuperacion por Robos o Fraudes","","","__export__.account_account_1130"
"__export__.account_account_1687","403008000","False","Regular","account.account_type_income_view1","Pago Ayuda Habitacion","","","__export__.account_account_1130"
"__export__.account_account_728","5","False","View","l10n_mx.account_type_view","COSTO","l10n_mx.g500","","__export__.account_account_516"
"__export__.account_account_729","50","False","View","l10n_mx.account_type_view","COSTO DE VENTAS","l10n_mx.g500","","__export__.account_account_728"
"__export__.account_account_730","501","False","View","l10n_mx.account_type_view","COSTO DE VENTAS","l10n_mx.g500","","__export__.account_account_729"
"__export__.account_account_732","5010001000","False","Regular","l10n_mx.account_type_other","Costo de Ventas Mercancia","","","__export__.account_account_730"
"__export__.account_account_1137","5010002000","False","View","account.account_type_expense_view1","COSTOS DE SERVICIO (MANO DE OBRA)","l10n_mx.g501_02","","__export__.account_account_730"
"__export__.account_account_1653","5010002011","False","Regular","account.account_type_expense_view1","Sueldo Base (Costo MO)","l10n_mx.g501_02","","__export__.account_account_1137"
"__export__.account_account_1654","5010002012","False","Regular","account.account_type_expense_view1","Vacaciones (Costo MO)","l10n_mx.g501_02","","__export__.account_account_1137"
"__export__.account_account_1655","5010002013","False","Regular","account.account_type_expense_view1","Prima Vacacional (Costo MO)","l10n_mx.g501_02","","__export__.account_account_1137"
"__export__.account_account_1656","5010002014","False","Regular","account.account_type_expense_view1","Aguinaldo (Costo MO)","l10n_mx.g501_02","","__export__.account_account_1137"
"__export__.account_account_1657","5010002015","False","Regular","account.account_type_expense_view1","Compensacion (Costo MO)","","","__export__.account_account_1137"
"__export__.account_account_1658","5010002016","False","Regular","account.account_type_expense_view1","PTU (Costo MO)","","","__export__.account_account_1137"
"__export__.account_account_1659","5010002017","False","Regular","account.account_type_expense_view1","Indemnizacion (Costo MO)","","","__export__.account_account_1137"
"__export__.account_account_1660","5010002018","False","Regular","account.account_type_expense_view1","Prima de Antiguedad (Costo MO)","","","__export__.account_account_1137"
"__export__.account_account_1661","5010002019","False","Regular","account.account_type_expense_view1","Gratificacion (Costo MO)","","","__export__.account_account_1137"
"__export__.account_account_1662","5010002101","False","Regular","account.account_type_expense_view1","Ayuda de Despensa (Costo MO)","","","__export__.account_account_1137"
"__export__.account_account_1663","5010002102","False","Regular","account.account_type_expense_view1","Ayuda de Habitacion (Costo MO)","","","__export__.account_account_1137"
"__export__.account_account_1664","5010002103","False","Regular","account.account_type_expense_view1","Poliza de Vida Grupal(Costo MO)","","","__export__.account_account_1137"
"__export__.account_account_1665","5010002201","False","Regular","account.account_type_expense_view1","Seguro Social(IMSS)/ Costo MO ","","","__export__.account_account_1137"
"__export__.account_account_1666","5010002202","False","Regular","account.account_type_expense_view1","2% SAR (Costo MO)","","","__export__.account_account_1137"
"__export__.account_account_1667","5010002203","False","Regular","account.account_type_expense_view1","5% INFONAVIT (Costo MO)","","","__export__.account_account_1137"
"__export__.account_account_1668","5010002204","False","Regular","account.account_type_expense_view1","Cesantia y Vejez (Costo MO)","","","__export__.account_account_1137"
"__export__.account_account_1669","5010002205","False","Regular","account.account_type_expense_view1","ISN 1.5% (Costo MO)","","","__export__.account_account_1137"
"__export__.account_account_1144","502","False","View","account.account_type_expense_view1","COMPRAS","l10n_mx.g502","","__export__.account_account_729"
"__export__.account_account_1146","5020001000","False","Regular","account.account_type_expense_view1","Compras Nacionales","","","__export__.account_account_1144"
"__export__.account_account_1147","5020002000","False","Regular","account.account_type_expense_view1","Compras nacionales partes relacionadas","","","__export__.account_account_1144"
"__export__.account_account_1148","5020003000","False","Regular","account.account_type_asset_view1","Compras de Importacion","","","__export__.account_account_1144"
"__export__.account_account_1150","503","False","View","account.account_type_expense_view1","DEVOLUCIONES, DESCUENTOS O BONIFICACIONES SOBRE COMPRAS","__export__.account_account_sat_group_1079","","__export__.account_account_729"
"__export__.account_account_1153","5030001000","False","Regular","account.account_type_expense_view1","Devoluciones y Descuentos sobre compras","","","__export__.account_account_1150"
